PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query3/query3_0.sql
0, 0, 0, 30
0, 0, 0, 31
0, 0, 0, 30
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 30
0, 0, 0, 30
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query17/query17_0.sql
1, 0, 0, 58
1, 0, 0, 59
1, 0, 0, 58
1, 0, 0, 58
1, 0, 0, 58
1, 0, 0, 57
1, 0, 0, 57
1, 0, 0, 58
1, 0, 0, 59
1, 0, 0, 58
1, 0, 0, 58
1, 0, 0, 57
1, 0, 0, 58
1, 0, 0, 58
1, 0, 0, 58
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query18/query18_0.sql
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 35
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 35
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 35
0, 0, 0, 34
0, 0, 0, 35
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query19/query19_0.sql
0, 0, 0, 47
0, 0, 0, 47
0, 0, 0, 46
0, 0, 0, 46
0, 0, 0, 48
0, 0, 0, 46
0, 0, 0, 46
0, 0, 0, 48
0, 0, 0, 46
0, 0, 0, 46
0, 0, 0, 49
0, 0, 0, 47
0, 0, 0, 46
0, 0, 0, 46
0, 0, 0, 47
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query22/query22_0.sql
0, 0, 0, 573
0, 0, 0, 535
0, 0, 0, 585
0, 0, 0, 540
0, 0, 0, 590
0, 0, 0, 564
0, 0, 0, 567
0, 0, 0, 533
0, 0, 0, 567
0, 0, 0, 541
0, 0, 0, 582
0, 0, 0, 548
0, 0, 0, 609
0, 0, 0, 550
0, 0, 0, 598
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query25/query25_0.sql
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 21
1, 0, 0, 20
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query26/query26_0.sql
0, 0, 0, 32
0, 0, 0, 33
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 33
0, 0, 0, 32
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query27/query27_0.sql
0, 0, 0, 99
0, 0, 0, 100
0, 0, 0, 98
0, 0, 0, 98
0, 0, 0, 97
0, 0, 0, 100
0, 0, 0, 97
0, 0, 0, 98
0, 0, 0, 99
0, 0, 0, 98
0, 0, 0, 98
0, 0, 0, 98
0, 0, 0, 98
0, 0, 0, 100
0, 0, 0, 99
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query29/query29_0.sql
1, 0, 0, 67
1, 0, 0, 68
1, 0, 0, 74
1, 0, 0, 68
1, 0, 0, 71
1, 0, 0, 70
1, 0, 0, 69
1, 0, 0, 72
1, 0, 0, 68
1, 0, 0, 68
1, 0, 0, 69
1, 0, 0, 69
1, 0, 0, 69
1, 0, 0, 68
1, 0, 0, 68
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query37/query37_0.sql
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query40/query40_0.sql
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query42/query42_0.sql
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query43/query43_0.sql
0, 0, 0, 56
0, 0, 0, 58
0, 0, 0, 57
0, 0, 0, 58
0, 0, 0, 59
0, 0, 0, 59
0, 0, 0, 59
0, 0, 0, 58
0, 0, 0, 56
0, 0, 0, 58
0, 0, 0, 59
0, 0, 0, 58
0, 0, 0, 58
0, 0, 0, 58
0, 0, 0, 56
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query50/query50_0.sql
0, 0, 0, 68
0, 0, 0, 67
0, 0, 0, 68
0, 0, 0, 69
0, 0, 0, 69
0, 0, 0, 68
0, 0, 0, 68
0, 0, 0, 68
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 68
0, 0, 0, 68
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 68
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query52/query52_0.sql
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 27
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 28
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query55/query55_0.sql
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 30
0, 0, 0, 30
0, 0, 0, 30
0, 0, 0, 29
0, 0, 0, 30
0, 0, 0, 29
0, 0, 0, 30
0, 0, 0, 29
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query62/query62_0.sql
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 21
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 23
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query82/query82_0.sql
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query84/query84_0.sql
0, 0, 0, 20
0, 0, 0, 21
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query85/query85_0.sql
1, 0, 0, 37
1, 0, 0, 37
1, 0, 0, 37
1, 0, 0, 38
1, 0, 0, 37
1, 0, 0, 37
1, 0, 0, 36
1, 0, 0, 36
1, 0, 0, 37
1, 0, 0, 38
1, 0, 0, 36
1, 0, 0, 38
1, 0, 0, 37
1, 0, 0, 36
1, 0, 0, 37
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query91/query91_0.sql
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query96/query96_0.sql
0, 0, 0, 24
0, 0, 0, 23
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 23
0, 0, 0, 24
0, 0, 0, 23
0, 0, 0, 27
0, 0, 0, 24
0, 0, 0, 25
0, 0, 0, 24
0, 0, 0, 26
0, 0, 0, 23
0, 0, 0, 24
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query99/query99_0.sql
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 28
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query7/query7_0.sql
0, 0, 0, 95
0, 0, 0, 96
0, 0, 0, 95
0, 0, 0, 95
0, 0, 0, 95
0, 0, 0, 96
0, 0, 0, 94
0, 0, 0, 94
0, 0, 0, 95
0, 0, 0, 95
0, 0, 0, 98
0, 0, 0, 97
0, 0, 0, 94
0, 0, 0, 96
0, 0, 0, 95
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query3/query3_0.sql
0, 0, 0, 31
0, 0, 0, 30
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query17/query17_0.sql
1, 0, 0, 59
1, 0, 0, 58
1, 0, 0, 58
1, 0, 0, 58
1, 0, 0, 58
1, 0, 0, 58
1, 0, 0, 57
1, 0, 0, 57
1, 0, 0, 60
1, 0, 0, 58
1, 0, 0, 57
1, 0, 0, 58
1, 0, 0, 57
1, 0, 0, 58
1, 0, 0, 58
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query18/query18_0.sql
0, 0, 0, 34
0, 0, 0, 35
0, 0, 0, 35
0, 0, 0, 35
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 35
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 34
0, 0, 0, 35
0, 0, 0, 34
0, 0, 0, 35
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query19/query19_0.sql
0, 0, 0, 45
0, 0, 0, 45
0, 0, 0, 45
0, 0, 0, 46
0, 0, 0, 46
0, 0, 0, 46
0, 0, 0, 47
0, 0, 0, 46
0, 0, 0, 45
0, 0, 0, 46
0, 0, 0, 46
0, 0, 0, 45
0, 0, 0, 46
0, 0, 0, 46
0, 0, 0, 46
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query22/query22_0.sql
0, 0, 0, 591
0, 0, 0, 553
0, 0, 0, 532
0, 0, 0, 569
0, 0, 0, 567
0, 0, 0, 545
0, 0, 0, 539
0, 0, 0, 554
0, 0, 0, 557
0, 0, 0, 567
0, 0, 0, 529
0, 0, 0, 565
0, 0, 0, 552
0, 0, 0, 571
0, 0, 0, 594
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query25/query25_0.sql
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
1, 0, 0, 20
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query26/query26_0.sql
0, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 33
0, 0, 0, 32
0, 0, 0, 33
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 33
0, 0, 0, 31
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 33
0, 0, 0, 32
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query27/query27_0.sql
0, 0, 0, 99
0, 0, 0, 97
0, 0, 0, 98
0, 0, 0, 96
0, 0, 0, 97
0, 0, 0, 97
0, 0, 0, 97
0, 0, 0, 97
0, 0, 0, 98
0, 0, 0, 98
0, 0, 0, 98
0, 0, 0, 97
0, 0, 0, 100
0, 0, 0, 97
0, 0, 0, 97
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query29/query29_0.sql
1, 0, 0, 68
1, 0, 0, 69
1, 0, 0, 68
1, 0, 0, 69
1, 0, 0, 67
1, 0, 0, 73
1, 0, 0, 68
1, 0, 0, 68
1, 0, 0, 70
1, 0, 0, 67
1, 0, 0, 67
1, 0, 0, 68
1, 0, 0, 68
1, 0, 0, 69
1, 0, 0, 68
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query37/query37_0.sql
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query40/query40_0.sql
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
0, 0, 0, 10
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query42/query42_0.sql
0, 0, 0, 29
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 29
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query43/query43_0.sql
0, 0, 0, 59
0, 0, 0, 59
0, 0, 0, 58
0, 0, 0, 56
0, 0, 0, 58
0, 0, 0, 57
0, 0, 0, 58
0, 0, 0, 56
0, 0, 0, 57
0, 0, 0, 58
0, 0, 0, 57
0, 0, 0, 58
0, 0, 0, 57
0, 0, 0, 58
0, 0, 0, 57
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query50/query50_0.sql
0, 0, 0, 68
0, 0, 0, 68
0, 0, 0, 68
0, 0, 0, 68
0, 0, 0, 68
0, 0, 0, 67
0, 0, 0, 68
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 68
0, 0, 0, 68
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 67
0, 0, 0, 68
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query52/query52_0.sql
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 27
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query55/query55_0.sql
0, 0, 0, 29
0, 0, 0, 30
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 30
0, 0, 0, 29
0, 0, 0, 30
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 30
0, 0, 0, 29
0, 0, 0, 30
0, 0, 0, 29
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query62/query62_0.sql
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 21
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 21
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
0, 0, 0, 22
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query82/query82_0.sql
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
0, 0, 0, 14
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query84/query84_0.sql
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
0, 0, 0, 20
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query85/query85_0.sql
1, 0, 0, 36
1, 0, 0, 37
1, 0, 0, 38
1, 0, 0, 37
1, 0, 0, 37
1, 0, 0, 36
1, 0, 0, 39
1, 0, 0, 37
1, 0, 0, 38
1, 0, 0, 36
1, 0, 0, 37
1, 0, 0, 38
1, 0, 0, 37
1, 0, 0, 37
1, 0, 0, 36
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query91/query91_0.sql
0, 0, 0, 28
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 27
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query96/query96_0.sql
0, 0, 0, 22
0, 0, 0, 23
0, 0, 0, 23
0, 0, 0, 24
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 24
0, 0, 0, 23
0, 0, 0, 23
0, 0, 0, 23
0, 0, 0, 23
0, 0, 0, 25
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 23
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query99/query99_0.sql
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 29
0, 0, 0, 31
0, 0, 0, 28
0, 0, 0, 28
0, 0, 0, 29
0, 0, 0, 28
0, 0, 0, 28
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/2/query7/query7_0.sql
0, 0, 0, 96
0, 0, 0, 95
0, 0, 0, 98
0, 0, 0, 95
0, 0, 0, 97
0, 0, 0, 95
0, 0, 0, 98
0, 0, 0, 95
0, 0, 0, 95
0, 0, 0, 97
0, 0, 0, 97
0, 0, 0, 95
0, 0, 0, 95
0, 0, 0, 95
0, 0, 0, 96
