PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql
1, 0, 0, 77
1, 0, 0, 76
1, 0, 0, 76
1, 0, 0, 76
1, 0, 0, 77
1, 0, 0, 76
1, 0, 0, 76
1, 0, 0, 75
1, 0, 0, 78
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/14c.sql
1, 0, 0, 252
1, 0, 0, 255
1, 0, 0, 254
1, 0, 0, 252
1, 0, 0, 254
1, 0, 0, 254
1, 0, 0, 252
1, 0, 0, 254
1, 0, 0, 255
1, 0, 0, 257
1, 0, 0, 252
1, 0, 0, 255
1, 0, 0, 252
1, 0, 0, 251
1, 0, 0, 257
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/15a.sql
3, 0, 0, 389
3, 0, 0, 391
2, 0, 0, 396
3, 0, 0, 388
3, 0, 0, 387
3, 0, 0, 386
2, 0, 0, 389
3, 0, 0, 387
3, 0, 0, 387
2, 0, 0, 388
3, 0, 0, 387
3, 0, 0, 389
3, 0, 0, 395
3, 0, 0, 389
2, 0, 0, 386
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/15b.sql
3, 0, 0, 496
3, 0, 0, 496
3, 0, 0, 495
3, 0, 0, 491
3, 0, 0, 493
3, 0, 0, 488
3, 0, 0, 496
3, 0, 0, 491
3, 0, 0, 489
3, 0, 0, 494
3, 0, 0, 500
3, 0, 0, 488
3, 0, 0, 494
3, 0, 0, 496
2, 0, 0, 496
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/15c.sql
2, 0, 0, 380
2, 0, 0, 384
2, 0, 0, 381
2, 0, 0, 382
3, 0, 0, 380
3, 0, 0, 382
3, 0, 0, 378
3, 0, 0, 381
3, 0, 0, 384
3, 0, 0, 381
3, 0, 0, 380
2, 0, 0, 381
2, 0, 0, 381
2, 0, 0, 380
2, 0, 0, 382
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/15d.sql
3, 0, 0, 344
3, 0, 0, 347
2, 0, 0, 343
3, 0, 0, 348
3, 0, 0, 342
3, 0, 0, 342
3, 0, 0, 342
3, 0, 0, 341
3, 0, 0, 341
2, 0, 0, 342
2, 0, 0, 347
3, 0, 0, 342
3, 0, 0, 343
3, 0, 0, 341
3, 0, 0, 343
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/16a.sql
1, 0, 0, 391
1, 0, 0, 393
1, 0, 0, 392
1, 0, 0, 396
1, 0, 0, 395
1, 0, 0, 393
1, 0, 0, 390
1, 0, 0, 392
1, 0, 0, 393
1, 0, 0, 394
1, 0, 0, 396
1, 0, 0, 391
1, 0, 0, 397
1, 0, 0, 392
1, 0, 0, 391
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/16b.sql
1, 0, 0, 1362
1, 0, 0, 1361
1, 0, 0, 1370
1, 0, 0, 1368
1, 0, 0, 1366
1, 0, 0, 1368
1, 0, 0, 1368
1, 0, 0, 1369
1, 0, 0, 1363
1, 0, 0, 1361
1, 0, 0, 1363
1, 0, 0, 1367
1, 0, 0, 1374
1, 0, 0, 1361
1, 0, 0, 1367
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/16c.sql
1, 0, 0, 559
1, 0, 0, 557
1, 0, 0, 554
1, 0, 0, 555
1, 0, 0, 561
1, 0, 0, 558
1, 0, 0, 559
1, 0, 0, 564
1, 0, 0, 557
1, 0, 0, 553
1, 0, 0, 560
1, 0, 0, 555
1, 0, 0, 555
1, 0, 0, 554
1, 0, 0, 560
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/16d.sql
1, 0, 0, 546
1, 0, 0, 548
1, 0, 0, 548
1, 0, 0, 549
1, 0, 0, 553
1, 0, 0, 548
1, 0, 0, 543
1, 0, 0, 549
1, 0, 0, 545
1, 0, 0, 548
1, 0, 0, 556
