execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql
0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 262
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 269
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 271
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 262
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263
0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266
0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263
0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265
0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 213, 0, 0, 0, 825
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 214, 0, 0, 0, 826
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 213, 0, 0, 0, 806
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 214, 0, 0, 0, 826
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 215, 0, 0, 0, 831
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 217, 0, 0, 0, 875
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 213, 0, 0, 0, 804
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 214, 0, 0, 0, 806
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 213, 0, 0, 0, 844
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 212, 0, 0, 0, 809
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 214, 0, 0, 0, 827
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 213, 0, 0, 0, 800
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 213, 0, 0, 0, 824
0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 215, 0, 0, 0, 847
0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 215, 0, 0, 0, 833
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 33, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/11c.sql
0, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 20, 0, 0, 0, 22
0, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 21, 0, 0, 0, 23
0, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 20, 0, 0, 0, 22
0, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 20, 0, 0, 0, 22
0, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 21, 0, 0, 0, 23
