PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query013/query013_0.sql
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query102_spj/query102_spj_0.sql
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 18
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query013/query013_0.sql
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 26
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 24
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 24
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query018/query018_0.sql
0, 0, 0, 403
0, 0, 0, 404
0, 0, 0, 404
0, 0, 0, 404
0, 0, 0, 401
0, 0, 0, 402
0, 0, 0, 402
0, 0, 0, 405
0, 0, 0, 401
0, 0, 0, 403
0, 0, 0, 403
0, 0, 0, 400
0, 0, 0, 402
0, 0, 0, 400
0, 0, 0, 402
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query019/query019_0.sql
0, 0, 0, 642
0, 0, 0, 636
0, 0, 0, 634
0, 0, 0, 639
0, 0, 0, 636
0, 0, 0, 640
0, 0, 0, 639
0, 0, 0, 636
0, 0, 0, 642
0, 0, 0, 632
0, 0, 0, 643
0, 0, 0, 641
0, 0, 0, 643
0, 0, 0, 633
0, 0, 0, 641
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query025/query025_0.sql
1, 0, 0, 787
1, 0, 0, 782
1, 0, 0, 790
1, 0, 0, 791
1, 0, 0, 793
1, 0, 0, 794
1, 0, 0, 791
1, 0, 0, 794
