execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query3/query3_0.sql
58
60
59
59
60
59
59
59
59
59
59
59
59
59
60
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query17/query17_0.sql
128
129
129
128
128
128
124
124
124
128
124
124
129
128
128
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query18/query18_0.sql
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query19/query19_0.sql
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query22/query22_0.sql
909
878
925
863
889
861
881
872
877
867
861
885
863
874
878
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query25/query25_0.sql
1
2
1
1
1
2
1
1
1
1
1
1
1
2
1
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query26/query26_0.sql
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query27/query27_0.sql
13
13
13
13
12
13
12
13
13
13
12
13
12
12
13
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query29/query29_0.sql
1
1
1
1
2
1
1
1
1
2
1
1
1
1
2
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query37/query37_0.sql
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query40/query40_0.sql
9
9
9
9
9
9
9
9
9
9
8
8
9
9
9
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query42/query42_0.sql
54
56
54
56
56
56
54
56
58
57
56
55
55
55
55
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query43/query43_0.sql
115
113
113
113
113
113
114
114
114
111
112
114
110
111
113
