PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query050_spj/query050_spj_0.sql
1, 1, 0, 891
1, 0, 0, 889
1, 0, 0, 887
1, 0, 0, 890
1, 0, 0, 891
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query100_spj/query100_spj_0.sql
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
2, 0, 0, 29
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query025/query025_0.sql
2, 0, 0, 1652
2, 0, 0, 1650
2, 1, 0, 1653
2, 0, 0, 1647
2, 0, 0, 1648
2, 0, 0, 1655
2, 0, 0, 1637
2, 0, 0, 1648
2, 0, 0, 1650
2, 0, 0, 1647
2, 0, 0, 1644
2, 0, 0, 1652
2, 0, 0, 1655
2, 0, 0, 1657
2, 1, 0, 1648
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query091_spj/query091_spj_0.sql
1, 0, 0, 71
1, 0, 0, 71
1, 0, 0, 71
1, 0, 0, 70
1, 1, 0, 71
1, 0, 0, 71
1, 0, 0, 71
1, 0, 0, 71
1, 0, 0, 71
1, 0, 0, 71
1, 0, 0, 71
1, 0, 0, 70
1, 0, 0, 71
1, 0, 0, 71
1, 0, 0, 71
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query050/query050_0.sql
1, 0, 0, 20783
1, 0, 0, 20888
1, 0, 0, 20788
1, 0, 0, 20883
1, 0, 0, 20876
1, 0, 0, 20943
1, 0, 0, 21974
1, 0, 0, 20828
1, 0, 0, 21992
1, 0, 0, 20836
1, 0, 0, 20761
1, 0, 0, 21644
1, 0, 0, 20797
1, 0, 0, 20851
1, 0, 0, 20786
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query085_spj/query085_spj_0.sql
2, 0, 0, 578
2, 0, 0, 581
2, 0, 0, 578
2, 0, 0, 578
2, 0, 0, 575
2, 0, 0, 573
2, 0, 0, 576
2, 0, 0, 573
2, 0, 0, 582
2, 0, 0, 576
2, 0, 0, 581
2, 0, 0, 585
2, 0, 0, 573
2, 0, 0, 587
2, 0, 0, 586
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query013/query013_0.sql
1, 0, 0, 55
1, 0, 0, 56
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 56
1, 0, 0, 56
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 56
1, 0, 0, 55
1, 0, 0, 55
1, 0, 0, 56
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query091/query091_0.sql
1, 1, 0, 84
1, 0, 0, 83
1, 1, 0, 83
1, 0, 0, 82
1, 1, 0, 84
1, 0, 0, 83
1, 1, 0, 82
1, 0, 0, 83
1, 1, 0, 82
1, 0, 0, 83
1, 1, 0, 82
1, 0, 0, 83
1, 1, 0, 83
1, 0, 0, 83
1, 1, 0, 82
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query101/query101_0.sql
5, 0, 0, 39
5, 0, 0, 40
5, 0, 0, 39
5, 1, 0, 39
5, 0, 0, 39
5, 0, 0, 39
5, 0, 0, 39
5, 0, 0, 39
5, 0, 0, 39
5, 0, 0, 39
5, 0, 0, 39
5, 0, 0, 39
5, 0, 0, 39
5, 0, 0, 39
5, 0, 0, 39
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query084/query084_0.sql
0, 0, 0, 253
0, 0, 0, 249
0, 0, 0, 248
0, 0, 0, 247
0, 0, 0, 248
0, 0, 0, 250
0, 0, 0, 248
0, 0, 0, 248
0, 0, 0, 247
0, 0, 0, 256
0, 0, 0, 249
0, 0, 0, 253
0, 0, 0, 248
0, 0, 0, 248
0, 0, 0, 252
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query084_spj/query084_spj_0.sql
0, 0, 0, 269
0, 0, 0, 268
0, 0, 0, 270
0, 0, 0, 268
0, 0, 0, 269
0, 0, 0, 267
0, 0, 0, 268
1, 0, 0, 269
0, 0, 0, 268
0, 0, 0, 267
0, 0, 0, 269
0, 0, 0, 268
0, 0, 0, 269
0, 0, 0, 267
0, 0, 0, 267
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query019_spj/query019_spj_0.sql
1, 0, 0, 1392
1, 0, 0, 1413
1, 0, 0, 1397
1, 0, 0, 1417
1, 0, 0, 1407
1, 0, 0, 1398
1, 0, 0, 1394
1, 0, 0, 1389
1, 0, 0, 1393
1, 0, 0, 1403
1, 0, 0, 1391
1, 0, 0, 1396
1, 0, 0, 1392
1, 0, 0, 1408
1, 0, 0, 1392
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query027/query027_0.sql
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 26
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query018/query018_0.sql
1, 0, 0, 885
1, 0, 0, 888
1, 0, 0, 888
1, 0, 0, 889
1, 0, 0, 887
1, 0, 0, 889
1, 0, 0, 894
1, 0, 0, 890
1, 0, 0, 887
1, 0, 0, 888
1, 0, 0, 885
1, 0, 0, 890
1, 0, 0, 884
1, 0, 0, 889
1, 0, 0, 888
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query099_spj/query099_spj_0.sql
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query100/query100_0.sql
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
1, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
