execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql
0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 829, 0, 0, 0, 121
0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 837, 0, 0, 0, 120
0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 827, 0, 0, 0, 122
0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 831, 0, 0, 0, 122
0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 847, 0, 0, 0, 122
0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 844, 0, 0, 0, 121
0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 851, 0, 0, 0, 122
0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 823, 0, 0, 0, 121
0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 853, 0, 0, 0, 123
0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 827, 0, 0, 0, 121
0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 846, 0, 0, 0, 122
0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 825, 0, 0, 0, 122
0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 825, 0, 0, 0, 126
0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 833, 0, 0, 0, 123
0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 844, 0, 0, 0, 121
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql
0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 822, 0, 0, 0, 7
0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 811, 0, 0, 0, 7
0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 823, 0, 0, 0, 7
0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 824, 0, 0, 0, 7
0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 828, 0, 0, 0, 7
0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 822, 0, 0, 0, 7
0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 829, 0, 0, 0, 7
0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 820, 0, 0, 0, 7
0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 830, 0, 0, 0, 7
0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 828, 0, 0, 0, 7
0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 815, 0, 0, 0, 7
0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 803, 0, 0, 0, 7
0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 819, 0, 0, 0, 7
0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 809, 0, 0, 0, 7
0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 823, 0, 0, 0, 7
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql
0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 807, 0, 0, 0, 369
0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 800, 0, 0, 0, 365
0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 802, 0, 0, 0, 363
0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 802, 0, 0, 0, 362
0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 800, 0, 0, 0, 362
0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 805, 0, 0, 0, 361
0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 801, 0, 0, 0, 365
0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 821, 0, 0, 0, 366
0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 800, 0, 0, 0, 362
0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 825, 0, 0, 0, 365
0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 805, 0, 0, 0, 363
0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 827, 0, 0, 0, 368
0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 803, 0, 0, 0, 364
0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 799, 0, 0, 0, 364
0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 806, 0, 0, 0, 363
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 45, 0, 0, 0, 23
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 46, 0, 0, 0, 23
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 46, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 45, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 45, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 45, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 47, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 45, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 45, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 45, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 46, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 45, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 46, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 45, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 45, 0, 0, 0, 22
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 20, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 20, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 20, 0, 0, 0, 22
