execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql
0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 830, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 826, 1, 0, 0, 0, 0, 122
0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 848, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 838, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 846, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 832, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 838, 1, 0, 0, 0, 0, 122
0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 826, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 832, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 823, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 831, 1, 0, 0, 0, 0, 122
0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 834, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 827, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 825, 1, 0, 0, 0, 0, 121
0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 832, 1, 0, 0, 0, 0, 122
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10b.sql
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 810, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 813, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 824, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 808, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 813, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 831, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 815, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 820, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 820, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 812, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 819, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 810, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 839, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 824, 29, 0, 0, 0, 0, 4
0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 808, 29, 0, 0, 0, 0, 4
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10c.sql
0, 0, 0, 0, 0, 0, 241, 25, 0, 0, 0, 0, 0, 0, 802, 29, 0, 0, 0, 0, 351
0, 0, 0, 0, 0, 0, 241, 25, 0, 0, 0, 0, 0, 0, 816, 29, 0, 0, 0, 0, 348
0, 0, 0, 0, 0, 0, 242, 25, 0, 0, 0, 0, 0, 0, 801, 29, 0, 0, 0, 0, 353
0, 0, 0, 0, 0, 0, 240, 26, 0, 0, 0, 0, 0, 0, 824, 29, 0, 0, 0, 0, 352
0, 0, 0, 0, 0, 0, 241, 25, 0, 0, 0, 0, 0, 0, 824, 29, 0, 0, 0, 0, 351
0, 0, 0, 0, 0, 0, 240, 25, 0, 0, 0, 0, 0, 0, 800, 29, 0, 0, 0, 0, 348
0, 0, 0, 0, 0, 0, 241, 25, 0, 0, 0, 0, 0, 0, 799, 29, 0, 0, 0, 0, 350
0, 0, 0, 0, 0, 0, 240, 25, 0, 0, 0, 0, 0, 0, 799, 29, 0, 0, 0, 0, 348
0, 0, 0, 0, 0, 0, 243, 25, 0, 0, 0, 0, 0, 0, 802, 29, 0, 0, 0, 0, 351
0, 0, 0, 0, 0, 0, 240, 25, 0, 0, 0, 0, 0, 0, 808, 29, 0, 0, 0, 0, 349
0, 0, 0, 0, 0, 0, 244, 25, 0, 0, 0, 0, 0, 0, 803, 29, 0, 0, 0, 0, 354
0, 0, 0, 0, 0, 0, 242, 25, 0, 0, 0, 0, 0, 0, 801, 29, 0, 0, 0, 0, 352
0, 0, 0, 0, 0, 0, 241, 25, 0, 0, 0, 0, 0, 0, 797, 29, 0, 0, 0, 0, 350
0, 0, 0, 0, 0, 0, 243, 25, 0, 0, 0, 0, 0, 0, 802, 29, 0, 0, 0, 0, 354
0, 0, 0, 0, 0, 0, 242, 25, 0, 0, 0, 0, 0, 0, 799, 29, 0, 0, 0, 0, 347
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/11a.sql
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 17, 1, 0, 0, 0, 0, 0, 0, 62, 30, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 60, 31, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 23
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 60, 30, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 23
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 59, 30, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 60, 30, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 23
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 60, 30, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 17, 1, 0, 0, 0, 0, 0, 0, 60, 29, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 60, 30, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 17, 1, 0, 0, 0, 0, 0, 0, 62, 30, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 23
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 17, 1, 0, 0, 0, 0, 0, 0, 61, 30, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 23
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 59, 30, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 60, 30, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 17, 1, 0, 0, 0, 0, 0, 0, 62, 30, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 60, 30, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 60, 30, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 22
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/11b.sql
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 60, 30, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 62, 30, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 22
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 59, 30, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 21
