execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query3/query3_0.sql
129
128
130
129
131
129
131
130
131
135
130
132
131
128
130
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query17/query17_0.sql
46
48
45
45
46
46
46
45
44
46
45
45
46
45
45
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query18/query18_0.sql
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query19/query19_0.sql
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query22/query22_0.sql
2050
2071
2041
2055
2157
2078
2048
2077
2056
2086
2147
2044
2161
2054
2160
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query25/query25_0.sql
23
23
23
22
23
23
24
23
23
22
23
22
23
23
22
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query26/query26_0.sql
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query27/query27_0.sql
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query29/query29_0.sql
48
48
48
48
48
48
49
48
47
48
48
48
48
48
48
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query37/query37_0.sql
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query40/query40_0.sql
11
10
10
11
11
10
11
10
11
10
11
11
11
10
11
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query42/query42_0.sql
103
97
102
104
102
103
101
96
102
96
97
96
102
99
102
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query43/query43_0.sql
222
217
220
222
222
218
219
221
221
210
221
223
222
217
217
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query50/query50_0.sql
336
336
335
336
336
338
335
337
339
336
338
338
335
342
337
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query52/query52_0.sql
96
103
103
105
99
100
105
102
97
100
104
98
103
103
97
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query55/query55_0.sql
105
107
101
108
106
102
106
107
107
107
108
106
101
107
106
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query62/query62_0.sql
82
80
82
81
82
82
84
83
83
82
81
80
84
83
80
