PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query3/query3_0.sql
0, 0, 0, 133
0, 0, 0, 132
0, 0, 0, 135
0, 0, 0, 134
0, 0, 0, 135
0, 0, 0, 134
0, 0, 0, 137
0, 0, 0, 132
0, 0, 0, 133
0, 0, 0, 133
0, 0, 0, 133
0, 0, 0, 133
0, 0, 0, 135
0, 0, 0, 135
0, 0, 0, 134
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query17/query17_0.sql
1, 0, 0, 210
1, 0, 0, 208
1, 0, 0, 208
1, 0, 0, 217
1, 0, 0, 210
1, 0, 0, 215
1, 0, 0, 215
1, 0, 0, 220
1, 0, 0, 216
1, 0, 0, 210
1, 0, 0, 215
1, 0, 0, 214
1, 0, 0, 214
1, 0, 0, 215
1, 0, 0, 216
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query18/query18_0.sql
0, 0, 0, 84
0, 0, 0, 83
0, 0, 0, 83
0, 0, 0, 84
0, 0, 0, 91
0, 0, 0, 83
0, 0, 0, 83
0, 0, 0, 85
0, 0, 0, 83
0, 0, 0, 86
0, 0, 0, 84
0, 0, 0, 85
0, 0, 0, 82
0, 0, 0, 83
0, 0, 0, 83
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query19/query19_0.sql
0, 0, 0, 154
0, 0, 0, 155
0, 0, 0, 150
0, 0, 0, 154
0, 0, 0, 151
0, 0, 0, 157
0, 0, 0, 151
0, 0, 0, 153
0, 0, 0, 153
0, 0, 0, 152
0, 0, 0, 150
0, 0, 0, 151
0, 0, 0, 153
0, 0, 0, 155
0, 0, 0, 152
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query22/query22_0.sql
0, 0, 0, 2038
0, 0, 0, 2093
0, 0, 0, 2140
0, 0, 0, 2075
0, 0, 0, 2119
0, 0, 0, 2040
0, 0, 0, 2134
0, 0, 0, 2069
0, 0, 0, 2030
0, 0, 0, 2139
0, 0, 0, 2130
0, 0, 0, 2138
0, 0, 0, 2125
0, 0, 0, 2078
0, 0, 0, 2172
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query25/query25_0.sql
1, 0, 0, 64
1, 0, 0, 66
1, 0, 0, 65
1, 0, 0, 66
1, 0, 0, 68
1, 0, 0, 68
1, 0, 0, 66
1, 0, 0, 66
1, 0, 0, 65
1, 0, 0, 68
1, 0, 0, 66
1, 0, 0, 66
1, 0, 0, 66
1, 0, 0, 66
1, 0, 0, 66
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query26/query26_0.sql
0, 0, 0, 91
0, 0, 0, 90
0, 0, 0, 94
0, 0, 0, 91
0, 0, 0, 94
0, 0, 0, 90
0, 0, 0, 94
0, 0, 0, 95
0, 0, 0, 93
0, 0, 0, 91
0, 0, 0, 94
0, 0, 0, 90
0, 0, 0, 91
0, 0, 0, 90
0, 0, 0, 90
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query27/query27_0.sql
0, 0, 0, 341
0, 0, 0, 339
0, 0, 0, 351
0, 0, 0, 338
0, 0, 0, 337
0, 0, 0, 336
0, 0, 0, 337
0, 0, 0, 342
0, 0, 0, 338
0, 0, 0, 343
0, 0, 0, 338
0, 0, 0, 340
0, 0, 0, 339
0, 0, 0, 337
0, 0, 0, 338
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query29/query29_0.sql
1, 0, 0, 235
1, 0, 0, 244
1, 0, 0, 238
1, 0, 0, 272
1, 0, 0, 255
1, 0, 0, 255
1, 0, 0, 259
1, 0, 0, 245
1, 0, 0, 243
1, 0, 0, 250
1, 0, 0, 232
1, 0, 0, 256
1, 0, 0, 236
1, 0, 0, 252
1, 0, 0, 235
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query37/query37_0.sql
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
0, 0, 0, 16
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_duckdb/1/query40/query40_0.sql
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 33
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 33
0, 0, 0, 32
0, 0, 0, 33
0, 0, 0, 32
0, 0, 0, 32
